chr,start,end,hervd_name,intact_ENV,intact_POL,intact_GAG,SNP,SNP_phenotype,dist_from_SNP,virus_length_bp,nearest_gene,dist_nearest_gene
chr20,19732693,19737443,"ERV_2336438_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,4750,SLC24A3,29123
chr20,21631873,21638053,"ERV_2280972_MER41C,PRIMA41_int",FALSE,TRUE,TRUE,None,None,-1,6180,LINC01727,35513
chr20,23447562,23454056,"ERV_2282320_MER9a1,HERVK9_int",TRUE,TRUE,TRUE,rs6076080,NAN,-1,6494,CST11,14049
chr20,23716388,23723401,"ERV_2282475_LTR12_,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,7013,CST1,4788
chr20,23792230,23799132,"ERV_2282514_LTR12_,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,6902,CST2,5273
chr20,24173037,24176565,"ERV_2282793_MLT2B1,ERVL-B4_int",FALSE,TRUE,FALSE,None,None,-1,3528,LINC01721,3837
chr20,24899862,24913663,"ERV_2283328_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,13801,CST7,16241
chr20,25374769,25383907,"ERV_2339621_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,9138,ABHD12,3298
chr20,32714750,32724384,"ERV_2289356_HERVK_int,LTR5B",TRUE,TRUE,TRUE,rs761238,NAN,-1,9634,EIF2S2,14701
chr20,37221039,37227442,"ERV_2348734_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6403,ARHGAP40,3009
chr20,38349654,38355786,"ERV_2296128_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,None,None,-1,6132,LINC01370,277316
chr20,38721751,38727650,"ERV_2296478_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5899,LINC01370,84580
chr20,38897694,38903410,"ERV_2296653_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5716,LINC01370,260523
chr20,39538107,39539798,"ERV_2350539_LTR12C,HERV9NC_int",FALSE,TRUE,FALSE,None,None,-1,1691,LOC100128988,69554
chr20,40314480,40320673,"ERV_2298105_MER66_int,MER66D",FALSE,TRUE,TRUE,None,None,-1,6193,CHD6,67464
chr20,43298870,43305415,"ERV_2301585_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,6545,LINC01260,1510
chr20,43768519,43771616,"ERV_2354192_HERVL_int,MLT2A1",FALSE,TRUE,TRUE,None,None,-1,3097,WFDC12,15413
chr20,44212884,44216803,"ERV_2354567_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,3919,WFDC8,4961
chr20,44387973,44393909,"ERV_2302731_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs4810479,Global Disease|Depression|Citalopram-Induced Side Effects,13500,5936,WFDC3,8942
chr20,53645818,53651688,ERV_2363501_MER66_int,FALSE,TRUE,TRUE,None,None,-1,5870,DOK5,378110
chr20,53965506,53969599,"ERV_2314800_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,4093,LINC01441,67274
chr20,54848140,54851797,ERV_2315677_MER52_int,FALSE,TRUE,TRUE,None,None,-1,3657,MC3R,23269
chr20,58857255,58862395,"ERV_2319690_HERV4_I_int,MER51A",FALSE,TRUE,TRUE,None,None,-1,5140,MIR646,21136
chr20,61642400,61643622,ERV_2321752_PRIMA41_int,FALSE,TRUE,FALSE,None,None,-1,1222,LINC01749,2888
chr21,9989309,9993127,"ERV_2370761_HERVK9_int,MER9a2",FALSE,TRUE,TRUE,None,None,-1,3818,TEKT4P2,20715
chr21,10139390,10143196,"ERV_2393088_HERVK9_int,MER9a2",FALSE,TRUE,TRUE,None,None,-1,3806,TEKT4P2,170796
chr21,14424283,14432880,"ERV_2394027_HERVIP10F_int,LTR10A",TRUE,TRUE,TRUE,None,None,-1,8597,ANKRD30BP2,22394
chr21,15487854,15497130,"ERV_2394906_HERV1_LTRa,HERV1_I_int",TRUE,TRUE,TRUE,None,None,-1,9276,LIPI,15997
chr21,17006311,17009616,"ERV_2372771_HERVL_int,MLT2A1",FALSE,TRUE,TRUE,None,None,-1,3305,USP25,92636
chr21,17351930,17357689,"ERV_2372994_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5759,MIR99AHG,85118
chr21,17764278,17770868,"ERV_2373218_HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs2823756,NAN,-1,6590,MIR99AHG,20654
chr21,18264530,18270560,"ERV_2397072_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6030,MIR99AHG,260484
chr21,18286448,18292233,"ERV_2397086_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5785,MIR99AHG,282402
chr21,18493759,18500100,"ERV_2397218_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,6341,LINC01549,311107
chr21,18553780,18564282,"ERV_2397255_LTR27E,MER52_int",TRUE,TRUE,TRUE,None,None,-1,10502,LINC01549,246925
chr21,18669251,18679170,"ERV_2397333_HERV9_int,LTR12F",TRUE,TRUE,TRUE,None,None,-1,9919,LINC01549,132037
chr21,19933659,19941962,"ERV_2374329_LTR5_Hs,HERVK_int",TRUE,TRUE,TRUE,None,None,-1,8303,MIR548XHG,8380
chr21,20125062,20132866,"ERV_2374407_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7804,MIR548XHG,7068
chr21,23643835,23651456,ERV_2376132_ERV24_Prim_int,FALSE,TRUE,TRUE,None,None,-1,7621,LINC00308,154988
chr21,25335707,25341974,"ERV_2376993_HERVL18_int,LTR18C",FALSE,TRUE,FALSE,None,None,-1,6267,LINC01689,334888
chr21,26364067,26367409,ERV_2403933_HUERS-P3_int,TRUE,TRUE,TRUE,None,None,-1,3342,LINC01692,65992
chr21,27600198,27605806,"ERV_2378265_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5608,APP,56752
chr21,28229416,28233598,ERV_2405526_HERV17_int,TRUE,TRUE,TRUE,None,None,-1,4182,ADAMTS1,11688
chr21,28424229,28431429,"ERV_2405689_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7200,ADAMTS5,84822
chr21,28688993,28692892,"ERV_2378921_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,rs239713,NAN,-1,3899,ADAMTS5,349586
chr21,29533753,29539281,"ERV_2406609_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5528,LINC01697,23825
chr21,29589971,29592838,"ERV_2379387_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,2867,LINC01695,11015
chr21,30223052,30227248,"ERV_2379738_HERVL_int,MLT2A1,MLT2A2",FALSE,TRUE,TRUE,None,None,-1,4196,N6AMT1,17264
chr21,30727322,30730243,"ERV_2380116_LTR12,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,2921,BACH1,6895
chr21,34032137,34036615,ERV_2410896_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,4478,SYNJ1,35543
chr21,38960228,38964810,"ERV_2385664_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,4582,KCNJ6,14864
chr21,39595965,39601760,"ERV_2386004_HERV3_int,LTR76",FALSE,TRUE,TRUE,None,None,-1,5795,KCNJ15,87
chr21,41111191,41118352,"ERV_2387002_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,7161,IGSF5,1019
chr21,42326695,42332622,"ERV_2418734_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5927,DSCAM,107611
chr21,42561663,42566241,"ERV_2387760_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4578,PLAC4,4497
chr21,44220957,44226705,"ERV_2388751_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5748,LINC01668,20853
chr21,44336852,44345986,"ERV_2388841_HERVH48_int,MER48",TRUE,TRUE,TRUE,None,None,-1,9134,NDUFV3,3443
chr22,17092198,17096039,"ERV_2425136_HERVH_int,LTR7Y",FALSE,TRUE,TRUE,None,None,-1,3841,TPTEP1,13239
chr22,17416574,17422119,"ERV_2462905_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,5545,GAB4,20706
chr22,18926187,18935361,"ERV_2427227_LTR5_Hs,HERVK_int",TRUE,TRUE,TRUE,None,None,-1,9174,PRODH,2121
chr22,19921961,19928210,"ERV_2428088_HERVK11_int,MER11A",TRUE,TRUE,TRUE,rs3804047,NAN,-1,6249,TXNRD2,912
chr22,22739235,22744350,"ERV_2466648_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,5115,BMS1P20,61911
chr22,23136911,23138837,ERV_2430783_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,1926,MIR650,26432
chr22,23879927,23890615,"ERV_2431376_HERVK_int,LTR5B",TRUE,TRUE,TRUE,None,None,-1,10688,PCAT14,9566
chr22,24257346,24258525,ERV_2431783_PRIMA41_int,FALSE,TRUE,FALSE,None,None,-1,1179,MIF-AS1,16229
chr22,28138295,28141118,"ERV_2436338_LTR7,HERVH_int",FALSE,TRUE,FALSE,rs5762430,NAN,-1,2823,MN1,3146
chr22,31071421,31075910,"ERV_2473824_LTR14A,HERVK14_int",FALSE,TRUE,TRUE,None,None,-1,4489,SLC35E4,6415
chr22,32898741,32904499,"ERV_2441692_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,None,None,-1,5758,SYN3,693
chr22,34728459,34731181,"ERV_2477304_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,2722,LARGE1,409583
chr22,34901403,34906712,ERV_2444046_PRIMA41_int,TRUE,TRUE,TRUE,None,None,-1,5309,ISX-AS1,245943
chr22,35230599,35236039,"ERV_2444330_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5440,ISX-AS1,83384
chr22,39452267,39458979,"ERV_2481487_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,6712,APOBEC3F,290
chr22,39462099,39464314,"ERV_2481490_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,2215,APOBEC3G,8695
chr22,42500958,42508918,ERV_2484532_HERVIP10F_int,FALSE,TRUE,TRUE,None,None,-1,7960,CYP2D6,13582
chr3,481628,488546,"ERV_2664096_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6918,CHL1,30528
chr3,888607,895616,"ERV_2490959_HERVE_int,LTR2C",FALSE,TRUE,TRUE,None,None,-1,7009,LINC01266,909
chr3,932377,938115,"ERV_2664344_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5738,LINC01266,44679
chr3,1025430,1030359,"ERV_2664397_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4929,CNTN6,104348
chr3,1282421,1286830,"ERV_2664543_HERVH_int,LTR7Y",TRUE,TRUE,TRUE,rs9815195,NAN,-1,4409,CNTN6,152123
chr3,1963016,1968607,ERV_2491877_HERVL_int,FALSE,TRUE,TRUE,None,None,-1,5591,CNTN4,171879
chr3,3869790,3876685,"ERV_2666177_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6895,LRRN1,21728
chr3,4168975,4175544,"ERV_2493913_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6569,SETMAR,169443
chr3,4205703,4208742,ERV_2666385_HERV9N_int,TRUE,TRUE,TRUE,None,None,-1,3039,SETMAR,136245
chr3,5185034,5191088,ERV_2667139_HERVP71A_int,FALSE,TRUE,TRUE,rs11918654,NAN,-1,6054,ARL8B,27112
chr3,5732704,5741442,"ERV_2667584_HERVIP10F_int,LTR10A",FALSE,TRUE,TRUE,rs11710433,NAN,-1,8738,MIR4790,440764
chr3,6050294,6057777,"ERV_2495614_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7483,GRM7-AS3,616267
chr3,6439274,6444773,"ERV_2495957_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5499,GRM7-AS3,229271
chr3,8218718,8224412,"ERV_2497551_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5694,LMCD1-AS1,38421
chr3,8711697,8717769,ERV_2498044_HERVE_int,FALSE,TRUE,TRUE,None,None,-1,6072,SSUH2,17927
chr3,8723574,8725510,ERV_2498048_HERVE_int,FALSE,TRUE,TRUE,None,None,-1,1936,SSUH2,29804
chr3,9618917,9621034,ERV_2670169_PABL_B_int,FALSE,TRUE,TRUE,None,None,-1,2117,LHFPL4,23411
chr3,9621328,9623589,ERV_2670171_PABL_B_int,FALSE,TRUE,TRUE,None,None,-1,2261,LHFPL4,25822
chr3,9889346,9896256,"ERV_2670442_LTR5_Hs,HERVK_int",TRUE,TRUE,TRUE,None,None,-1,6910,RPUSD3,3603
chr3,11289394,11296415,ERV_2671775_HERVIP10F_int,TRUE,TRUE,TRUE,None,None,-1,7021,HRH1,2031
chr3,13980373,13996021,"ERV_2673975_MER41C,PRIMA41_int",FALSE,TRUE,TRUE,None,None,-1,15648,FGD5P1,1929
chr3,14004513,14014884,"ERV_2673985_HERVIP10F_int,LTR10A",TRUE,FALSE,FALSE,None,None,-1,10371,FGD5P1,26069
chr3,14011067,14014333,ERV_2673988_HERVIP10B3_int,FALSE,TRUE,TRUE,None,None,-1,3266,FGD5P1,32623
chr3,14080589,14088818,"ERV_2674025_LTR10B1,HERVIP10B3_int",TRUE,TRUE,TRUE,None,None,-1,8229,TPRXL,26895
chr3,14266558,14271776,"ERV_2504151_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,5218,LSM3,23936
chr3,16057551,16065249,ERV_2675596_HERVIP10F_int,TRUE,TRUE,TRUE,None,None,-1,7698,MIR563,142195
chr3,16785693,16791575,"ERV_2506687_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5882,PLCL2,134872
chr3,16805334,16814035,"ERV_2506692_PABL_B_int,PABL_B",FALSE,TRUE,TRUE,None,None,-1,8701,PLCL2,112412
chr3,17631538,17636770,"ERV_2507334_HERVL_int,MLT2A1",FALSE,TRUE,TRUE,None,None,-1,5232,TBC1D5,109974
chr3,17816434,17823144,ERV_2507534_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,6710,LOC105376975,29280
chr3,18561737,18563559,"ERV_2508121_HERVL_int,MLT2A1",FALSE,TRUE,FALSE,rs6577641,NAN,-1,1822,SATB1-AS1,9869
chr3,18983294,18987669,"ERV_2508500_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,4375,KCNH8,202332
chr3,19523877,19531723,ERV_2677626_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,7846,KCNH8,53257
chr3,19913257,19918133,"ERV_2677811_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,4876,EFHB,2830
chr3,20310921,20317935,"ERV_2509650_LTR12_,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,7014,LOC101927829,66024
chr3,20655875,20661982,"ERV_2678294_HERVK9_int,MER9a2",TRUE,TRUE,TRUE,rs1523351,NAN,-1,6107,LOC101927829,263455
chr3,20914494,20918982,ERV_2678448_HERVL_int,FALSE,TRUE,FALSE,None,None,-1,4488,LOC101927829,522074
chr3,21009033,21014734,"ERV_2678490_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5701,VENTXP7,432483
chr3,21227196,21235718,"ERV_2678614_LTR7C,LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,8522,VENTXP7,211499
chr3,21419399,21424521,"ERV_2678687_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5122,VENTXP7,22696
chr3,22065421,22071833,"ERV_2510953_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6412,ZNF385D-AS2,44101
chr3,26199143,26207085,"ERV_2681649_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,7942,LINC00692,283957
chr3,26316577,26321660,ERV_2681710_ERV24B_Prim_int,FALSE,TRUE,TRUE,None,None,-1,5083,LRRC3B,342636
chr3,27042515,27047910,"ERV_2515120_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,5395,NEK10,104483
chr3,27640493,27644670,"ERV_2515725_HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs3806624,NAN,-1,4177,EOMES,112769
chr3,28480473,28486596,"ERV_2683046_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6123,ZCWPW2,87376
chr3,32108959,32117996,"ERV_2519695_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,9037,GPD1L,30006
chr3,32128199,32131096,"ERV_2685277_LTR3B,HERVK3_int",FALSE,TRUE,TRUE,None,None,-1,2897,GPD1L,16906
chr3,32502431,32508409,"ERV_2685671_LTR7,HERVH_int",FALSE,TRUE,TRUE,rs7640978,NAN,-1,5978,CMTM7,5411
chr3,33009010,33014716,"ERV_2520689_LTR15,HERV15_int",TRUE,TRUE,TRUE,rs13314993,NAN,-1,5706,CCR4,11169
chr3,33487954,33496479,"ERV_2521207_LTR12C,HERV9NC_int",TRUE,TRUE,TRUE,None,None,-1,8525,UBP1,6057
chr3,34681948,34684002,"ERV_2687295_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,2054,LOC101928135,233284
chr3,34720563,34728517,"ERV_2522216_HERV1_LTRc,HERV1_I_int",TRUE,TRUE,TRUE,None,None,-1,7954,LOC101928135,188769
chr3,34841052,34846416,ERV_2522299_MER57A_int,TRUE,TRUE,TRUE,None,None,-1,5364,LOC101928135,70870
chr3,35915896,35921523,"ERV_2687897_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5627,ARPP21,79908
chr3,36170291,36178290,"ERV_2523305_LTR27D,MER52_int",FALSE,TRUE,TRUE,None,None,-1,7999,STAC,243688
chr3,36379483,36385300,ERV_2688142_MER83A_int,FALSE,TRUE,TRUE,None,None,-1,5817,STAC,36678
chr3,37246751,37251399,"ERV_2524346_HERVH_int,LTR7B",TRUE,TRUE,TRUE,rs7631605,NAN,-1,4648,LRRFIP2,28900
chr3,38111987,38118241,"ERV_2689313_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6254,DLEC1,37543
chr3,38118231,38125219,"ERV_2689314_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6988,ACAA1,38981
chr3,38330909,38338816,"ERV_2689474_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,7907,SLC22A14,8610
chr3,38462251,38468747,"ERV_2525282_MER9B,HERVK9_int",TRUE,TRUE,TRUE,None,None,-1,6496,XYLB,5775
chr3,38480597,38487442,ERV_2689589_HERV9NC_int,TRUE,TRUE,TRUE,rs10865879,NAN,-1,6845,ACVR2B-AS1,5075
chr3,39390179,39395459,"ERV_2526088_LTR15,HERV15_int",TRUE,TRUE,TRUE,None,None,-1,5280,CCR8,15008
chr3,39619323,39625119,"ERV_2690286_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs1768208,NAN,-1,5796,MOBP,48335
chr3,39699869,39701578,"ERV_2526357_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,1709,MOBP,128881
chr3,39953843,39959820,"ERV_2526517_LTR24B,ERV24B_Prim_int",TRUE,TRUE,TRUE,rs6599077,NAN,-1,5977,MYRIP,108670
chr3,40602387,40608169,"ERV_2527073_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5782,ZNF621,21102
chr3,44386150,44392802,"ERV_2693392_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6652,TCAIM,12545
chr3,44585546,44591943,ERV_2693525_HERV9_int,TRUE,TRUE,TRUE,None,None,-1,6397,ZKSCAN7,4741
chr3,44896516,44900887,"ERV_2693778_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,4371,KIF15,1768
chr3,46087646,46095966,"ERV_2694696_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,None,None,-1,8320,XCR1,18671
chr3,46152553,46160177,"ERV_2694745_LTR71A,HERVP71A_int",TRUE,TRUE,TRUE,rs7616215,NAN,-1,7624,CCR1,83024
chr3,46285863,46293567,"ERV_2694829_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs13096142,NAN,-1,7704,CCR3,9617
chr3,46369191,46373912,ERV_2694888_HERVH_int,FALSE,TRUE,TRUE,None,None,-1,4721,CCR2,21322
chr3,46429176,46434893,"ERV_2694919_LTR7C,HERVH_int",TRUE,TRUE,TRUE,rs113263161,NAN,-1,5717,CCR5,11479
chr3,46459388,46465391,"ERV_2694941_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,6003,LINC02009,5770
chr3,46468034,46475121,"ERV_2532252_LTR3A,HERVK3_int",TRUE,TRUE,TRUE,rs4683235,NAN,-1,7087,LTF,2014
chr3,48045179,48052530,"ERV_2534104_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7351,MAP4,37962
chr3,48372016,48377731,"ERV_2696450_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,5715,SPINK8,2185
chr3,48760688,48767983,"ERV_2696673_LTR7C,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,7295,IP6K2,5977
chr3,49256573,49271511,"ERV_2535574_HERVK9_int,MER9a3",TRUE,TRUE,TRUE,None,None,-1,14938,C3orf84,27282
chr3,49257778,49266689,"ERV_2697119_LTR12,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,8911,C3orf84,28487
chr3,49578676,49581680,ERV_2535973_HERVFH19_int,FALSE,TRUE,TRUE,rs3197999,NAN,-1,3004,BSN-DT,5058
chr3,51164393,51170089,"ERV_2698564_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,5696,MANF,252632
chr3,51565845,51568124,"ERV_2698804_HERVH48_int,MER48",FALSE,TRUE,TRUE,None,None,-1,2279,RAD54L2,4610
chr3,51771968,51776276,ERV_2537745_HERVI_int,TRUE,FALSE,FALSE,None,None,-1,4308,GRM2,19339
chr3,51776823,51781996,ERV_2537747_HERV9_int,FALSE,TRUE,TRUE,None,None,-1,5173,GRM2,24194
chr3,51883819,51891079,"ERV_2537827_LTR12,HERV9N_int",FALSE,TRUE,TRUE,None,None,-1,7260,IQCF2,4551
chr3,54106342,54110116,ERV_2539876_HERVIP10B3_int,TRUE,FALSE,FALSE,None,None,-1,3774,CACNA2D3,46462
chr3,54668511,54674234,"ERV_2700836_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,5723,ESRG,5373
chr3,57337830,57343152,"ERV_2542935_LTR7,HERVH_int",TRUE,TRUE,TRUE,rs571879,NAN,-1,5322,ASB14,11117
chr3,58578098,58581431,"ERV_2544411_HERVH_int,LTR7B",TRUE,TRUE,TRUE,None,None,-1,3333,FAM107A,5357
chr3,63568588,63570321,"ERV_2707035_LTR7C,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,1733,SYNPR-AS1,32861
chr3,67088286,67094624,"ERV_2709431_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6338,KBTBD8,26652
chr3,67884374,67888861,"ERV_2553380_MLT2A1,HERVL_int",FALSE,TRUE,FALSE,None,None,-1,4487,SUCLG2-AS1,86840
chr3,70025752,70032251,"ERV_2555426_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,6499,MITF,8264
chr3,70483823,70489570,"ERV_2711852_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5747,MDFIC2,122034
chr3,72072277,72078051,"ERV_2557385_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5774,LINC00877,6618
chr3,73201537,73208888,"ERV_2713877_LTR12_,HERV9N_int,LTR12",FALSE,TRUE,TRUE,None,None,-1,7351,PPP4R2,83185
chr3,74921984,74927248,"ERV_2715041_LTR17,HERV17_int",TRUE,TRUE,TRUE,None,None,-1,5264,MIR4444-2,336378
chr3,75185333,75194016,"ERV_2560454_HERVE_int,LTR2C",TRUE,TRUE,TRUE,None,None,-1,8683,MIR4444-2,69610
chr3,75411026,75415080,ERV_2715311_HERVE_int,TRUE,TRUE,TRUE,None,None,-1,4054,FAM86DP,55622
chr3,75519057,75524844,"ERV_2715400_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5787,LINC02018,12420
chr3,75549388,75556618,"ERV_2715419_HERVS71_int,LTR6B",TRUE,TRUE,TRUE,None,None,-1,7230,LINC02018,11940
chr3,75600465,75609150,"ERV_2560838_HERVK_int,LTR5A",TRUE,TRUE,TRUE,None,None,-1,8685,LINC02018,39137
chr3,75653209,75657276,ERV_2715487_HERVE_int,TRUE,TRUE,TRUE,None,None,-1,4067,MIR1324,22637
chr3,75855372,75859289,"ERV_2715587_HERVK9_int,MER9a2",FALSE,TRUE,TRUE,None,None,-1,3917,ZNF717,20672
chr3,76582726,76587297,"ERV_2715987_LTR7C,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,4571,ROBO2,501952
chr3,77968657,77973006,ERV_2562668_HUERS-P3_int,TRUE,TRUE,TRUE,None,None,-1,4349,LINC02077,114849
chr3,78372804,78376934,"ERV_2563014_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,4130,ROBO1,269453
chr3,78630362,78638095,"ERV_2717011_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,7733,ROBO1,8292
chr3,79100813,79109742,"ERV_2563646_MER11B,HERVK11_int",TRUE,TRUE,TRUE,None,None,-1,8929,ROBO1,32204
chr3,79667460,79670592,"ERV_2564188_LTR7C,LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,3132,MIR3923,110341
chr3,79822497,79829675,ERV_2564296_HERVE_a_int,TRUE,TRUE,TRUE,None,None,-1,7178,ROBO1,5349
chr3,80356128,80361884,"ERV_2564749_HERV30_int,LTR30",TRUE,TRUE,TRUE,None,None,-1,5756,LINC02050,452163
chr3,80435278,80440623,"ERV_2564787_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5345,LINC02050,373424
chr3,82691435,82699514,ERV_2566682_MER52_int,TRUE,TRUE,TRUE,None,None,-1,8079,LINC02008,178609
chr3,83403327,83406755,"ERV_2719204_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,3428,LINC02008,890501
chr3,83549526,83553971,"ERV_2719258_HERVL18_int,LTR18A",FALSE,TRUE,FALSE,None,None,-1,4445,LINC02008,1036700
chr3,84237342,84242572,"ERV_2719567_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5230,LINC00971,444983
chr3,84514425,84521433,"ERV_2568039_MLT2A1,HERVL_int",FALSE,TRUE,TRUE,None,None,-1,7008,LINC00971,166122
chr3,86157064,86167045,"ERV_2569377_ERVL47_int,LTR47B4",FALSE,TRUE,FALSE,None,None,-1,9981,CADM2,33485
chr3,86586219,86593083,"ERV_2720623_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,6864,LINC02070,40073
chr3,86740702,86746174,"ERV_2720690_HERV30_int,LTR30",FALSE,TRUE,TRUE,None,None,-1,5472,LINC02070,194556
chr3,87619882,87624924,"ERV_2570523_LTR7,HERVH_int",TRUE,TRUE,TRUE,None,None,-1,5042,HTR1F,216931
chr3,87656928,87664770,ERV_2721141_HERVIP10F_int,TRUE,FALSE,FALSE,None,None,-1,7842,HTR1F,177085
chr3,87989944,87995529,"ERV_2721291_LTR17,HERV17_int",FALSE,TRUE,TRUE,None,None,-1,5585,HTR1F,36196
chr3,90132134,90135904,"ERV_2572379_LTR7,HERVH_int",FALSE,TRUE,TRUE,None,None,-1,3770,EPHA3,600850
